date,platform,channel,account_name,campaign_id,campaign_name,adset_id,adset_name,ad_id,ad_name,creative_id,creative_name,landing_page,geo,device,currency,spend,impressions,reach,frequency,clicks,link_clicks,ctr,cpc,video_views,video_view_rate,completed_views,listen_starts,completed_listens,sessions,accounts_created,new_activated_users,conversion_value,source_file,source_grain,attribution_notes,data_confidence,notes
2026-03-27,podscribe,audio,,theskinnyconfidentialhimandhershow_us_granola_448,The Skinny Confidential Him And Her Show,,The Bossticks,,,,,,,,USD,0,784,784,,,,,,,,,784,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Dear Media; visitors=10; visits=14
2026-03-27,podscribe,audio,,thevergecast_us_granola_2516,The Vergecast,,The Vergecast,,,,,,,,USD,0,0,,,,,,,,,,0,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=0; visits=1.1
2026-03-27,podscribe,audio,,todayexplained_us_granola_2567,"Today, Explained",,"Today, Explained",,,,,,,,USD,0,37,33,,,,,,,,,37,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=0; visits=0
2026-03-28,linkedin,paid_social,,urn:li:sponsoredCampaign:530501546,KV_Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,23.8,1112,,,2,2,0.001799,11.9000,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=2; reactions=0; comments=0; shares=0
2026-03-28,linkedin,paid_social,,urn:li:sponsoredCampaign:530006296,KV_Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,72.05,2165,,,11,11,0.005081,6.5500,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=3; reactions=0; comments=0; shares=0
2026-03-28,linkedin,paid_social,,urn:li:sponsoredCampaign:485902764,KV_TL ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,144.78,1553,,,134,9,0.086285,1.0804,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=4; reactions=0; comments=0; shares=0
2026-03-28,linkedin,paid_social,,urn:li:sponsoredCampaign:485845884,KV_TL ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,101.8,1706,,,124,7,0.072685,0.8210,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=0; comments=0; shares=0
2026-03-28,linkedin,paid_social,,urn:li:sponsoredCampaign:485902434,KV_Video Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,65.05,1249,,,0,,0.000000,,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=2; reactions=0; comments=0; shares=0
2026-03-28,linkedin,paid_social,,urn:li:sponsoredCampaign:485836714,KV_Video Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,50.12000000000001,1614,,,4,,0.002478,12.5300,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=0; comments=0; shares=0
2026-03-28,linkedin,paid_social,,urn:li:sponsoredCampaign:564506834,KV_Video TL ads_03/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,99.93,884,,,13,,0.014706,7.6869,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=1; reactions=0; comments=0; shares=0
2026-03-28,linkedin,paid_social,,urn:li:sponsoredCampaign:564506774,KV_Video TL ads_03/26_Sales_UK/NA_Cold,,,,,,,,,,USD,73.45,1152,,,18,,0.015625,4.0806,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=3; reactions=1; comments=0; shares=0
2026-03-28,other,influencer,Growi UGC,,,,,,,,,,,,USD,,1237742,,,,,,,1237742,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=3431; comments=63; shares=9; saves=90; posts=40; tiktok_views=29778; ig_views=1207395
2026-03-28,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,28,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-03-28,podscribe,audio,,businessbraintheentrepreneurspodcast_us_granola_711066,Business Brain - The Entrepreneurs' Podcast,,Business Brain - The Entrepreneurs' Podcast,,,,,,,,USD,0,0,,,,,,,,,,0,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=BackBeat Media; visitors=1; visits=1
2026-03-28,podscribe,audio,,decoderwithnilaypatel_us_granola_4212,Decoder with Nilay Patel,,Decoder with Nilay Patel,,,,,,,,USD,0,0,,,,,,,,,,0,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=0; visits=0.1
2026-03-28,podscribe,audio,,earnyourhappy_us_granola_786,Earn Your Happy,,Earn Your Happy,,,,,,,,USD,21.25,850,501,,,,,,,,,850,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=2; visits=2
2026-03-28,podscribe,audio,,goodguys_us_granola_2228030,Good Guys,,Good Guys,,,,,,,,USD,0,114,114,,,,,,,,,114,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Dear Media; visitors=0.4; visits=0.4
2026-03-28,podscribe,audio,,negotiateanything_us_granola_11861,Negotiate Anything,,Negotiate Anything,,,,,,,,USD,81.69,2723,1885,,,,,,,,,2723,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=1.2; visits=1.2
2026-03-28,podscribe,audio,,permylastemail_global_granola_morningbrew_2368736,Per My Last Email,,Per My Last Email,,,,,,,,USD,0,255,198,,,,,,,,,255,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Morning Brew; visitors=1; visits=1
2026-03-28,podscribe,audio,,profgmarkets_us_granola_2378129,Prof G Markets,,Prof G Markets,,,,,,,,USD,0,131,115,,,,,,,,,131,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=12.6; visits=17.6
2026-03-28,podscribe,audio,,stackingbenjamins_us_granola_1654,Stacking Benjamins,,The Stacking Benjamins Show,,,,,,,,USD,0,0,,,,,,,,,,0,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Cumulus Media; visitors=1; visits=1
2026-03-28,podscribe,audio,,successstorywithscottclary_us_granola_185942,Success Story with Scott Clary,,Success Story with Scott D. Clary,,,,,,,,USD,0,25245,15955,,,,,,,,,25245,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=17.6; visits=19.6
2026-03-28,podscribe,audio,,theaixrpodcast_us_granola_1235332,The AI XR Podcast,,The AI XR Podcast,,,,,,,,USD,2.69,128,81,,,,,,,,,128,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=True Native Media; visitors=0; visits=0
2026-03-28,podscribe,audio,,themindsofmadnesstruecrimestories_us_granola_1729,The Minds of Madness - True Crime Stories,,The Minds of Madness - True Crime Stories,,,,,,,,USD,0,1372,1372,,,,,,,,,1372,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Audioboom; visitors=1; visits=2
2026-03-28,podscribe,audio,,thenextbigidea_us_granola_20076,The Next Big Idea,,The Next Big Idea,,,,,,,,USD,40.18,1488,1068,,,,,,,,,1488,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=1.6; visits=1.6
2026-03-28,podscribe,audio,,theskinnyconfidentialhimandhershow_us_granola_448,The Skinny Confidential Him And Her Show,,The Bossticks,,,,,,,,USD,0,448,443,,,,,,,,,448,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Dear Media; visitors=4; visits=5
2026-03-28,podscribe,audio,,thevergecast_us_granola_2516,The Vergecast,,The Vergecast,,,,,,,,USD,0,0,,,,,,,,,,0,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=0; visits=0.4
2026-03-28,podscribe,audio,,todayexplained_us_granola_2567,"Today, Explained",,"Today, Explained",,,,,,,,USD,0,389,208,,,,,,,,,389,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=0; visits=0
2026-03-29,linkedin,paid_social,,urn:li:sponsoredCampaign:530501546,KV_Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,47.6,1384,,,4,4,0.002890,11.9000,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=0; comments=0; shares=0
2026-03-29,linkedin,paid_social,,urn:li:sponsoredCampaign:530006296,KV_Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,66.91999999999999,1193,,,11,11,0.009220,6.0836,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=0; comments=0; shares=0
2026-03-29,linkedin,paid_social,,urn:li:sponsoredCampaign:485902764,KV_TL ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,110.76,1065,,,114,8,0.107042,0.9716,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=1; reactions=2; comments=0; shares=0
2026-03-29,linkedin,paid_social,,urn:li:sponsoredCampaign:485845884,KV_TL ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,89.48,1656,,,137,6,0.082729,0.6531,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=3; reactions=1; comments=0; shares=0
2026-03-29,linkedin,paid_social,,urn:li:sponsoredCampaign:485902434,KV_Video Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,54.24,1342,,,3,,0.002235,18.0800,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=0; comments=0; shares=0
2026-03-29,linkedin,paid_social,,urn:li:sponsoredCampaign:485836714,KV_Video Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,45.17,2345,,,6,1,0.002559,7.5283,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=4; reactions=0; comments=0; shares=0
2026-03-29,linkedin,paid_social,,urn:li:sponsoredCampaign:564506834,KV_Video TL ads_03/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,81.21,717,,,17,,0.023710,4.7771,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=1; comments=0; shares=0
2026-03-29,linkedin,paid_social,,urn:li:sponsoredCampaign:564506774,KV_Video TL ads_03/26_Sales_UK/NA_Cold,,,,,,,,,,USD,65.10999999999999,1200,,,26,,0.021667,2.5042,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=0; comments=0; shares=0
2026-03-29,other,influencer,Growi UGC,,,,,,,,,,,,USD,,2007102,,,,,,,2007102,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=8424; comments=111; shares=12; saves=74; posts=38; tiktok_views=64641; ig_views=1941038
2026-03-29,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,455,26,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-03-29,podscribe,audio,,decoderwithnilaypatel_us_granola_4212,Decoder with Nilay Patel,,Decoder with Nilay Patel,,,,,,,,USD,0,735,690,,,,,,,,,735,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=5.8; visits=9.3
2026-03-29,podscribe,audio,,earnyourhappy_us_granola_786,Earn Your Happy,,Earn Your Happy,,,,,,,,USD,20.68,827,401,,,,,,,,,827,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=2; visits=2
2026-03-29,podscribe,audio,,goodguys_us_granola_2228030,Good Guys,,Good Guys,,,,,,,,USD,0,120,120,,,,,,,,,120,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Dear Media; visitors=2; visits=3
2026-03-29,podscribe,audio,,negotiateanything_us_granola_11861,Negotiate Anything,,Negotiate Anything,,,,,,,,USD,86.34,2878,1866,,,,,,,,,2878,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=2; visits=3
2026-03-29,podscribe,audio,,permylastemail_global_granola_morningbrew_2368736,Per My Last Email,,Per My Last Email,,,,,,,,USD,0,393,329,,,,,,,,,393,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Morning Brew; visitors=0; visits=0
2026-03-29,podscribe,audio,,profgmarkets_us_granola_2378129,Prof G Markets,,Prof G Markets,,,,,,,,USD,0,158,126,,,,,,,,,158,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=16; visits=21.5
2026-03-29,podscribe,audio,,stackingbenjamins_us_granola_1654,Stacking Benjamins,,The Stacking Benjamins Show,,,,,,,,USD,0,0,,,,,,,,,,0,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Cumulus Media; visitors=1; visits=1
2026-03-29,podscribe,audio,,successstorywithscottclary_us_granola_185942,Success Story with Scott Clary,,Success Story with Scott D. Clary,,,,,,,,USD,0,26960,17487,,,,,,,,,26960,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=16; visits=16
2026-03-29,podscribe,audio,,theaixrpodcast_us_granola_1235332,The AI XR Podcast,,The AI XR Podcast,,,,,,,,USD,3.37,160,85,,,,,,,,,160,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=True Native Media; visitors=0; visits=0
2026-03-29,podscribe,audio,,themindsofmadnesstruecrimestories_us_granola_1729,The Minds of Madness - True Crime Stories,,The Minds of Madness - True Crime Stories,,,,,,,,USD,0,2074,2040,,,,,,,,,2074,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Audioboom; visitors=0; visits=0
2026-03-29,podscribe,audio,,thenextbigidea_us_granola_20076,The Next Big Idea,,The Next Big Idea,,,,,,,,USD,38.75,1435,971,,,,,,,,,1435,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=5; visits=5
2026-03-29,podscribe,audio,,theskinnyconfidentialhimandhershow_us_granola_448,The Skinny Confidential Him And Her Show,,The Bossticks,,,,,,,,USD,0,457,448,,,,,,,,,457,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Dear Media; visitors=3; visits=6
2026-03-29,podscribe,audio,,thevergecast_us_granola_2516,The Vergecast,,The Vergecast,,,,,,,,USD,0,1151,1045,,,,,,,,,1151,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=7.8; visits=8.3
2026-03-29,podscribe,audio,,todayexplained_us_granola_2567,"Today, Explained",,"Today, Explained",,,,,,,,USD,0,411,219,,,,,,,,,411,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=0; visits=0
2026-03-30,linkedin,paid_social,,urn:li:sponsoredCampaign:530501546,KV_Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,58.3,889,,,5,5,0.005624,11.6600,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=2; reactions=0; comments=0; shares=0
2026-03-30,linkedin,paid_social,,urn:li:sponsoredCampaign:530006296,KV_Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,90.18,1651,,,14,14,0.008480,6.4414,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=1; reactions=0; comments=0; shares=0
2026-03-30,linkedin,paid_social,,urn:li:sponsoredCampaign:570916084,KV_Meta ads_03/26_Retargeting_UK/NA_Warm,,,,,,,,,,USD,40.29,548,,,5,5,0.009124,8.0580,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=1; reactions=1; comments=0; shares=0
2026-03-30,linkedin,paid_social,,urn:li:sponsoredCampaign:485902764,KV_TL ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,228.15,1938,,,197,13,0.101651,1.1581,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=6; reactions=1; comments=0; shares=0
2026-03-30,linkedin,paid_social,,urn:li:sponsoredCampaign:485845884,KV_TL ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,256.27,3671,,,317,11,0.086352,0.8084,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=6; reactions=1; comments=0; shares=0
2026-03-30,linkedin,paid_social,,urn:li:sponsoredCampaign:485902434,KV_Video Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,81.53999999999999,2052,,,1,1,0.000487,81.5400,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=2; reactions=0; comments=0; shares=0
2026-03-30,linkedin,paid_social,,urn:li:sponsoredCampaign:485836714,KV_Video Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,97.94,2338,,,6,2,0.002566,16.3233,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=2; reactions=0; comments=0; shares=0
2026-03-30,linkedin,paid_social,,urn:li:sponsoredCampaign:564506834,KV_Video TL ads_03/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,126.44,1117,,,28,,0.025067,4.5157,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=1; reactions=1; comments=0; shares=0
2026-03-30,linkedin,paid_social,,urn:li:sponsoredCampaign:564506774,KV_Video TL ads_03/26_Sales_UK/NA_Cold,,,,,,,,,,USD,143.91,2553,,,106,,0.041520,1.3576,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=5; reactions=1; comments=0; shares=0
2026-03-30,other,influencer,Growi UGC,,,,,,,,,,,,USD,,2420286,,,,,,,2420286,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=21760; comments=134; shares=7; saves=67; posts=54; tiktok_views=46465; ig_views=2371524
2026-03-30,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,642,391,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-03-30,podscribe,audio,,businessbraintheentrepreneurspodcast_us_granola_711066,Business Brain - The Entrepreneurs' Podcast,,Business Brain - The Entrepreneurs' Podcast,,,,,,,,USD,0,14,14,,,,,,,,,14,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=BackBeat Media; visitors=0; visits=0
2026-03-30,podscribe,audio,,decoderwithnilaypatel_us_granola_4212,Decoder with Nilay Patel,,Decoder with Nilay Patel,,,,,,,,USD,0,899,832,,,,,,,,,899,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=16.2; visits=27.8
2026-03-30,podscribe,audio,,earnyourhappy_us_granola_786,Earn Your Happy,,Earn Your Happy,,,,,,,,USD,87.15,3486,2812,,,,,,,,,3486,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=6; visits=7
2026-03-30,podscribe,audio,,freakonomicsradio_global_granola_sxm_2803,Freakonomics Radio,,Freakonomics Radio,,,,,,,,USD,0,14,13,,,,,,,,,14,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=SXM Media; visitors=0; visits=0
2026-03-30,podscribe,audio,,goodguys_us_granola_2228030,Good Guys,,Good Guys,,,,,,,,USD,0,184,184,,,,,,,,,184,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Dear Media; visitors=3; visits=3
2026-03-30,podscribe,audio,,negotiateanything_us_granola_11861,Negotiate Anything,,Negotiate Anything,,,,,,,,USD,109.86,3662,2028,,,,,,,,,3662,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=3.3; visits=3.3
2026-03-30,podscribe,audio,,permylastemail_global_granola_morningbrew_2368736,Per My Last Email,,Per My Last Email,,,,,,,,USD,0,3439,3212,,,,,,,,,3439,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Morning Brew; visitors=5.1; visits=8.1
2026-03-30,podscribe,audio,,profgmarkets_us_granola_2378129,Prof G Markets,,Prof G Markets,,,,,,,,USD,0,175,122,,,,,,,,,175,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=35.7; visits=55.6
2026-03-30,podscribe,audio,,stackingbenjamins_us_granola_1654,Stacking Benjamins,,The Stacking Benjamins Show,,,,,,,,USD,0,0,,,,,,,,,,0,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Cumulus Media; visitors=4; visits=7
2026-03-30,podscribe,audio,,successstorywithscottclary_us_granola_185942,Success Story with Scott Clary,,Success Story with Scott D. Clary,,,,,,,,USD,0,26944,15842,,,,,,,,,26944,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=18; visits=21
2026-03-30,podscribe,audio,,theaixrpodcast_us_granola_1235332,The AI XR Podcast,,The AI XR Podcast,,,,,,,,USD,2.36,112,65,,,,,,,,,112,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=True Native Media; visitors=0; visits=0
2026-03-30,podscribe,audio,,themindsofmadnesstruecrimestories_us_granola_1729,The Minds of Madness - True Crime Stories,,The Minds of Madness - True Crime Stories,,,,,,,,USD,0,1688,1688,,,,,,,,,1688,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Audioboom; visitors=1.9; visits=1.9
2026-03-30,podscribe,audio,,thenextbigidea_us_granola_20076,The Next Big Idea,,The Next Big Idea,,,,,,,,USD,229.26,8491,7217,,,,,,,,,8491,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=8.7; visits=15.7
2026-03-30,podscribe,audio,,theskinnyconfidentialhimandhershow_us_granola_448,The Skinny Confidential Him And Her Show,,The Bossticks,,,,,,,,USD,0,661,656,,,,,,,,,661,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Dear Media; visitors=9.7; visits=16.7
2026-03-30,podscribe,audio,,thetwentyminutevc20vcventurecapitalstartupfundingthepitch_global_granola_advertisecast_1864,The Twenty Minute VC (20VC): Venture Capital | Startup Funding | The Pitch,,The Twenty Minute VC (20VC): Venture Capital | Startup Funding | The Pitch,,,,,,,,USD,0,2,2,,,,,,,,,2,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Libsyn Ads; visitors=0; visits=0
2026-03-30,podscribe,audio,,thevergecast_us_granola_2516,The Vergecast,,The Vergecast,,,,,,,,USD,0,1131,1031,,,,,,,,,1131,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=14.4; visits=21.4
2026-03-30,podscribe,audio,,todayexplained_us_granola_2567,"Today, Explained",,"Today, Explained",,,,,,,,USD,0,462,270,,,,,,,,,462,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=0; visits=0
2026-03-31,linkedin,paid_social,,urn:li:sponsoredCampaign:530501546,KV_Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,57.29,1280,,,6,6,0.004687,9.5483,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=3; reactions=0; comments=0; shares=0
2026-03-31,linkedin,paid_social,,urn:li:sponsoredCampaign:530006296,KV_Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,70.4,2240,,,11,11,0.004911,6.4000,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=4; reactions=0; comments=0; shares=0
2026-03-31,linkedin,paid_social,,urn:li:sponsoredCampaign:570916084,KV_Meta ads_03/26_Retargeting_UK/NA_Warm,,,,,,,,,,USD,42.7,599,,,6,6,0.010017,7.1167,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=3; reactions=1; comments=0; shares=0
2026-03-31,linkedin,paid_social,,urn:li:sponsoredCampaign:485902764,KV_TL ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,209.59,2455,,,200,11,0.081466,1.0479,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=18; reactions=1; comments=0; shares=0
2026-03-31,linkedin,paid_social,,urn:li:sponsoredCampaign:485845884,KV_TL ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,261.45,5519,,,429,13,0.077731,0.6094,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=13; reactions=2; comments=1; shares=0
2026-03-31,linkedin,paid_social,,urn:li:sponsoredCampaign:485902434,KV_Video Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,90.18000000000002,1981,,,1,,0.000505,90.1800,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=1; reactions=0; comments=0; shares=0
